customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
b903ffc665d9abfd2ceaa052d8da5642,d8cc381feffb0c95a026dc8cd22f25c3,22775,rio de janeiro,RJ
b0d76aedeacafea1b1827b55f6dcdb86,94061aba34326e2ea2b15ba612e89e15,22775,rio de janeiro,RJ
213904d01203d2e280dbacb35c3042ae,fb1b89a793a98f9bca62650397f19ad2,22775,rio de janeiro,RJ
efb3830adb68fb8a89c948774388ec28,577edb526f98771b20d6db4a51d79423,22775,rio de janeiro,RJ
d5c4b58a55c169788888d911886912ac,bc644a9f7c63f64ed38dd63229571e8c,22775,rio de janeiro,RJ
c75018310f578a46cfec39b6df04a827,26f70ee88a13c763eee88f1983b05f1b,22775,rio de janeiro,RJ
fdc2ac3f84df51c5e19d183b4a11166c,639bfc6e7caa5c78fb571f8abe196289,22775,rio de janeiro,RJ
e75fd5941b7930d6926f5420e3b6a4ea,753b6dc251fb86fd50ee5bd30feccfd4,22775,rio de janeiro,RJ
e3912df9bb14bdb259a3ec5783a3feee,b3dab5cb596c07eaf96a4325b61f6896,22775,rio de janeiro,RJ
2139fae6ad1c50179e563f68b09d4388,d4ffd990b93f05a14980d1c84c6acdd1,22775,rio de janeiro,RJ
b3ac68842e5f6876589aaaa59a1e648c,947d0bc776eba9d4dd6829457af09d78,22775,rio de janeiro,RJ
e16a28ecd0cf7f1010c6719d14666d69,c0f65d36aefea8816ca9498185fe6167,22775,rio de janeiro,RJ
61f3b1e44f811e6f59c9433a3bea727c,d894fe812f82fb1e7b7896554b45d39d,22775,rio de janeiro,RJ
dd20a8c24c0277b340ca8e8e57c52e11,7ac047b79c1592ee9806d29dfa149b5d,22775,rio de janeiro,RJ
c7602dcbb2706c047848d20ed9dd2879,c8cc89bd88f873ac0a01fbcae76ac5f5,22775,rio de janeiro,RJ
96456ba9ef4b5e924096618e181c95df,08251ea189c6265f214a279513a8225c,22775,rio de janeiro,RJ
1ca497489db5c49365ff4725b1a4d192,60209b60820af2aef218a4b271ae4bfe,22775,rio de janeiro,RJ
2a9f8b956621aa122762ae3cc892aaf8,be1a858fe94dbc3cb2ed6c8844a8b0cb,22775,rio de janeiro,RJ
fd2ca161eb019112dc7215d72b574e9e,76e5f3bca2b1f5c510c41563c2ea31a4,22775,rio de janeiro,RJ
68fe7aa346f054eefa42c464175f7b2e,a16ef34457973b06edcd66eaa7748d04,22775,rio de janeiro,RJ
6715bbc64ad26fd7b362df3fb6d78566,1699973a2d62d4b25f3a74da61e22539,22775,rio de janeiro,RJ
dfa0811584fe0dae38f73aedffda6d36,8934ccb226913a2a210fc5c03b684139,22775,rio de janeiro,RJ
700856752061c5f93ee45f4a6b715e83,6da31dc58967fb3efc26de4ad48cdbfc,22775,rio de janeiro,RJ
bc97b187be598a316ba8c85413c40c83,8b5cbba62f98b5c7ad664122e3186c20,22775,rio de janeiro,RJ
424593758067a693edc0b912ae09add5,fa57fc078415d5327bb4dbb5e5d10d2a,22775,rio de janeiro,RJ
8c89ab30610f6af8d8724259d0c5aa80,3de63ee92820ab2271995a05366d5955,22775,rio de janeiro,RJ
6337af5c62eac96c7e4533af747872df,f97e22610df0ef17c41cf7f3739420da,22775,rio de janeiro,RJ
b6d6b42f40cb6d7b0d8b2be327210d29,f78903d29c19f2bf03e9427f28a6be35,22775,rio de janeiro,RJ
4a5ea9e588d32ba3a13f2bd37e1ff540,298e5e0adbba757300c35bb19862ca3f,22775,rio de janeiro,RJ
c4590ed04c0f2469e36745aca236a7b7,36932309b9a39a19b2ea18a7a44e53cb,22775,rio de janeiro,RJ
09dab15980f3bbbacda11d9cd2db9466,f398cd9f21e2d341be800b3fcdae11ad,22775,rio de janeiro,RJ
a21458e978c59c41679d6a8559bf4a85,e2d0aa27cb23d73adcaaa2a92586e091,22775,rio de janeiro,RJ
b944c2dcd9aa58a6defedda9e0d72ea0,84e9e78c7a4d3df5b38c9bc54cc523e1,22775,rio de janeiro,RJ
4b3ee2d3838ddb1c971da38fe4451d31,d1692aff8b52cdb7102e96ddbbcb75a5,22775,rio de janeiro,RJ
f5d5e8f28f5fb483dd4e23b1d03dc2b7,c3f3f3473920be3b7bbff219a7e38db0,22775,rio de janeiro,RJ
3ad2508b4ed6b3c8907d41ddb692c5d3,26936d6611abe8a6db5f13e2c425338b,22775,rio de janeiro,RJ
0daca68a2af35dd70f8441250be50c6e,cf8184665e75b70ff95922909d792bdd,22775,rio de janeiro,RJ
4023882589774ba137fdea0400aa4857,520adcb308fd7bce64069bcacbeb2f55,22775,rio de janeiro,RJ
065e7c1d44ef05198ae2fd617bdfa533,69f77a5c95274b457961a385dad5edd0,22775,rio de janeiro,RJ
d26415dbe622ef8eaf44c3c6e92ce1a7,e59d98970fee89f123d04e23a357d371,22775,rio de janeiro,RJ
4e46d204fdc870530157b2c4923e3312,5b330dc133af4fb8bd0a89521d54bf87,22775,rio de janeiro,RJ
002b5342c72978cf0aba6aae1f5d5293,76e5f3bca2b1f5c510c41563c2ea31a4,22775,rio de janeiro,RJ
ff0bdbbb629b5dc2918fb41b89dd14d8,35d2594bdba35e830767b63af353d01a,22775,rio de janeiro,RJ
edb5b016b8ad8eb09f8c33cb3013a52a,4a433c62dfda8104d295307e855c82a7,22775,rio de janeiro,RJ
354286a95c0cd488a5802e69405122f2,5f6ba4ab07a2facdfc2788484b1e56d4,22775,rio de janeiro,RJ
595837850a435a5986e0574d4880642b,8c8bc67c372d5c409fbf1a340205ddca,22775,rio de janeiro,RJ
9cc7c8d1d33ad6ae2a76f1c34ad512e5,29171d5362ed0946228c199794309e88,22775,rio de janeiro,RJ
3379c7a16d562a9dbdf4b6a3d55754b3,3d7180d54d1d270196e1b6a82c50ef46,22775,rio de janeiro,RJ
93b78af37ecea7e653b2f5dde69ed23a,e3dcf8bc25b658078f7f4f415c5618c6,22775,rio de janeiro,RJ
6ade91e1b82b82f743dc593773f5a329,db944ef823fdb472762dd0a3155bf778,22775,rio de janeiro,RJ
1cd22e66beeecc44840a7891d76b13d0,0d332bf04a40163ca5b88413815acbfa,22775,rio de janeiro,RJ
39438ed667ddf6622e024e390bd85c73,c358467e02e84ecb3b27f4f1e730792a,22775,rio de janeiro,RJ
c7128f460704b9a96f77b698bc521be2,b6026a3e4e0e614fdfca5b00ef35ac4c,22775,rio de janeiro,RJ
e08996212ffc6d1038bfb49aed58310d,9544b1decca86f03f02f866558835309,22775,rio de janeiro,RJ
036a059499bb4fda443ab493f192ebe1,37c108ce3abd1d35c9a3ce93f016657c,22775,rio de janeiro,RJ
28f3cd142c1a8a51eec212602b9bf077,9d1f4d137b3e895a7068c74cc1d2711d,22775,rio de janeiro,RJ
24f0ff8f458c6b9f0f8222b516699b9c,c51a1ea9fa9851c70f89d1178c861150,22775,rio de janeiro,RJ
61b9550767e47b995d772f314d79dc48,ac0240b9d7ab779d2fb3e0d72214e7c2,22775,rio de janeiro,RJ
62ebd1175fa5b4e5529ceabb27f72b1a,2df1c82be7fac3b14a4305bfd8de01bd,22775,rio de janeiro,RJ
5fd5ff7ffe7e0800c360a4ae702ca230,a31f8297f82282449688e257cd824bb6,22775,rio de janeiro,RJ
cc0b5421d4eee8e67ccdb7cf2c68e44d,4b69463d4a30fdba7171716504935ef7,22775,rio de janeiro,RJ
4c756c39c13545719a2953df112e4e90,f065c58f598684358eb6d2bc13e67ca9,22775,rio de janeiro,RJ
d853613c3c14bb1aec45a54f0b3b7e42,d0c00b017de45d1db2d7259f5ae2e340,22775,rio de janeiro,RJ
cb6284bbdb4fcc704700310867efc4b3,8e80fbe49e4d65754475b032a960fd43,22775,rio de janeiro,RJ
f377c1f04f510f90145bb4e57e2aeebe,0f7e16b012929c00a24feecdaad60f20,22775,rio de janeiro,RJ
a92c7dc386e43df776cae3f8c5bc3d25,92e0b708c21b0c3cfb1a3ea8fd807529,22775,rio de janeiro,RJ
5e330dbfc7c1e0898dca9cd21164a3a3,4e9f32f4b00e1cb9ea68c413d0171693,22775,rio de janeiro,RJ
90f8e726ef106ec88000fc6cae1168fe,48943e1c3938a59b72e1373c74796b0f,22775,rio de janeiro,RJ
62ca0be9b9b1232f45da308d28f061bb,7d4e11cad3ad4e059aa2eaa8de219531,22775,rio de janeiro,RJ
038928d37194ccb2082dc43c08bd9e0b,979c81db07ffda5f1bc76cbe35427d5c,22775,rio de janeiro,RJ
621c23f2d651357cb0c13e71fec8e0aa,30dfe1a7cf380d520bc9b3ff88692b7e,22775,rio de janeiro,RJ
964d908c079d150a26119a4de5c3ced4,c5257bce98efe41e2fdf190cb5ce0d51,22775,rio de janeiro,RJ
cfbf636b61bd5f30c64c427f0c55038d,a78cd8b8b1792a9c8751bef58542ceec,22775,rio de janeiro,RJ
57ce8808556a39e78349684303e69918,3dc1dd5b399eba65fc9bff2071861158,22775,rio de janeiro,RJ
6f1801be4cc2a6fe5aa24937d0934fb6,daa45b7f25ea8c605437b139ba3870a7,22775,rio de janeiro,RJ
e6a45e4f355662139f50c0ae6b5afa5d,f725eaad0e7ff5f16dbf866f8e6b9384,22775,rio de janeiro,RJ
94e5dec6a70d4203e76e8dfbd35706ac,125fd065ab1ad1a669975b4ab9ec5393,22775,rio de janeiro,RJ
02f84ba9cea5411cab9f0eab87bb9c5b,8c8bc67c372d5c409fbf1a340205ddca,22775,rio de janeiro,RJ
1145efd0cc4b891ba7df8d75f1530ec0,3aa7a6e90c6e9d2dd2b61806b588ab9b,22775,rio de janeiro,RJ
91c97d87d9a42187329e6ff6816a8251,042c4b7a631b4e91da36716f93e7e017,22775,rio de janeiro,RJ
743b9baadaa9734c4f4955e2848448ef,d3a62be63049f04cd073b1181c0cb70e,22775,rio de janeiro,RJ
5919e1f7863f9b5837dae40ab61436df,407312c8cd35affd61b35e18e7462453,22775,rio de janeiro,RJ
e8f78b7883f7712e1d0fb7a2f59fc38a,73269524708916d11bb873c7275e3b33,22775,rio de janeiro,RJ
eaad41d3d3b81fac6a7b314425043b4e,4254cd9b3e19107a1ba6e8a1e37fde51,22775,rio de janeiro,RJ
1084f56c3406a924197d7ce12c410cec,44f0ee6c3bf46e4ea20aeccfef9b5e6d,22775,rio de janeiro,RJ
f3309994e8de398daa7ebcd5479cf689,ce4ea52bbd9acb2f47afbc1486b0fa91,22790,rio de janeiro,RJ
a408804c2ca25f708718ea11750de00f,dbab7e7f2f9001c2afd509d4116ca726,22790,rio de janeiro,RJ
fd636f2e6a579b3241357a76b71b88e6,43edb847a2edc6849200624355f20159,22790,rio de janeiro,RJ
f9c989b75558c119a7ce8e9f3c2b8f45,ce13190d9ef1e855dc50ecea9a1ef809,22790,rio de janeiro,RJ
3885c59916b2b261205c303fe0a10abf,f72d1ee92d55688d07ca88506300715e,22790,rio de janeiro,RJ
383c957ec162c9147f9aab26161af5c6,38e9ba7e543c33ae95a697ed2566dc00,22790,rio de janeiro,RJ
8cdc6dfaa3c3c78f28848dd50f812605,aec58f69315474c125cfbc4b073d1754,22790,rio de janeiro,RJ
ff43182cf77e7ee5609976d3f7a7bade,09252bc15c7c9e9b2538343227d15826,22790,rio de janeiro,RJ
945e56ab9a4d329e972c8de67d70fd4f,1a6a081b4672e22ac8a9c93f0583a87c,22790,rio de janeiro,RJ
f75ab93151297d3750ec2c9e9f9bb45d,d92038d76dfe78418e9256a0a078c779,22790,rio de janeiro,RJ
0e9c9ee87acb98a66f2f056c5d49adc1,426a9c4b189f4342ea12e7cc9d48a883,22790,rio de janeiro,RJ
e382d18c674b20c5bfedbc86c51b7010,3d8efae43a6376c9ce72a639fba3d9b8,22790,rio de janeiro,RJ
b2cba5f59f652fdc17f0d0a6c8f63ddc,f5f70d2d2ecdad373475e565639e09fe,22790,rio de janeiro,RJ
3f2e51e61d65ef449d876636ff3f1364,00cc2d4fcb3a1864b4f900741915aa85,22790,rio de janeiro,RJ
4f4ed20c56c49d645e19d6e63e37517e,a5e903dd1104eac0c60b4ae4f61256be,22790,rio de janeiro,RJ
71cb151e6607a5f3d56935c7c2e5f4ed,f6dfa1cb8b2e7caead4ec309a50883f5,22790,rio de janeiro,RJ
5de4c139e8bfb982b5fcdce367a5aafe,2313a05d4b08ad58b737b4d9df881419,22790,rio de janeiro,RJ
bc36ecb96b70fc069c568bdc3a4c0307,ac4dec1a2646006d63303bad83de6bfb,22790,rio de janeiro,RJ
2cdd57ec09f3afe46c0dcf8cd8473cdd,648967ddf3cbf5a5320ebfae8e12e4c2,22790,rio de janeiro,RJ
0d46b5f4d5aad845679221aa951bde39,50ad9fb3ba7f8cf336529fe94a182996,22790,rio de janeiro,RJ
3620c99ac6d42c6c82d0ce6f327a8901,c9fa2b5fb5a674e4b3f47db77d0e21cc,22790,rio de janeiro,RJ
5b8c0cfaa1c0eb993a464dc9d9d0384d,6953fd5f6080644ed2980e37abdb800c,22790,rio de janeiro,RJ
c4f04ae9424da8b4c5293078303db438,7ebb3bb52aff91c642c9e4d81d4cbc95,22790,rio de janeiro,RJ
7b63cba66b8e6d002e94d0990c1e2868,38c3bc2d6df03905e3e8d3d5b079acf4,22790,rio de janeiro,RJ
9e682deddb164563d50532ebab34306c,f59d12a1dc4d761dc9f5ad63f904e222,22790,rio de janeiro,RJ
b7f13d9d3479ce3f85f8aea0db3b7d4c,4cef8a50e24bb55a825cabc8d15c04d1,22790,rio de janeiro,RJ
2798cda6f228cfd59d3676f7d9cdb1af,d30558fa40a69e6c76998b56a2e5b3a8,22790,rio de janeiro,RJ
05cf8b2243fd1c51697c4105e149d99f,a08426483b26b09cf51f1f158c01e16f,22790,rio de janeiro,RJ
9f01e153c37aecf0d5d90321547740ab,2473904a8137a18d62708aa89dc3b7cc,22790,rio de janeiro,RJ
6132860a5328ff1bcb9571bc0040b78d,5d1fbc54800abf1e1e85f65c5996bf23,22790,rio de janeiro,RJ
eed42f4f54e24cd19f809958a4735cbf,db9a65d11626b6592a2990027f37fb8b,22790,rio de janeiro,RJ
b650ca1298e7cc383a35fced87af148a,670315a8178ee2a1050e5ddb23b21606,22790,rio de janeiro,RJ
f5030047617e208f039e76966cce8406,e1a70d909a12698bed42196055d4daf4,22790,rio de janeiro,RJ
5bee899f25d069092c1130152eca10ac,b947b8b75b0ba7db508d01717b9f5f28,22790,rio de janeiro,RJ
cadc94710615d9314120ae1c88de0cc8,b3464ccdbd64a631b33340fb3fc9a300,22790,rio de janeiro,RJ
6b4b61ebc9f99f1e03209745ac55f447,f6285dcb8439182dfcb4c580260a9f8e,22790,rio de janeiro,RJ
433283269d791003e268520d901bf1bb,d45fbbc9d2850b49e9531d3dba4f7028,22790,rio de janeiro,RJ
8b1a19c76c21ee813ce4e93237633be4,319570c563033f7313d82b2c906c695c,22790,rio de janeiro,RJ
cea76712c50e280ce25ddbb5e1d59751,973347b6d92a2b230ce7086e143bb01b,22790,rio de janeiro,RJ
c76a730bf9caf9a71c30b476fd809494,b3280d735cecbe8dedce6bd0e04f9784,22790,rio de janeiro,RJ
3f52be0f079cf8ccf2471bce5fc1c7f8,426a9c4b189f4342ea12e7cc9d48a883,22790,rio de janeiro,RJ
aa41ab7e6243152d3c21ec01446ee1df,38c89b5fb20e1cc1fd098e871ac8a8b1,22790,rio de janeiro,RJ
3898ff50da10264026af32549f7fb3b0,e47e3ecbe9ae12ecbfc5651bd62d7733,22790,rio de janeiro,RJ
088935be5a63fd4166d69f633d2d1156,1d2dc2623f26166029397bb81880dc35,22790,rio de janeiro,RJ
f1f24f1979b19c75294283e4681ae7b6,9f6a09ecbf082616ed3c6afd1460f6b5,22790,rio de janeiro,RJ
5532fe32bfed171f1ed8fa7c0f5fdb67,c47805f9e5a11936425363810eb261e9,22790,rio de janeiro,RJ
21c888a810711179a52e23c8844def51,d2f28957708c477204aaddbad2f2c37c,22790,rio de janeiro,RJ
6feeb77df30ef447c4f061a576768be8,a286f8051a4e213c92f5491e48f0dfec,22790,rio de janeiro,RJ
5d00748cf02380ac2f1713eed686ff06,667fca0b2400a9bc057a0824080bcf6a,22790,rio de janeiro,RJ
41bc17101bda1494ebca12a3705b262b,041c0c5449a92de55306de45bb0b84fc,22790,rio de janeiro,RJ
0add590abab4b6a32dd267427d4e0fa9,eb8707b8661dab96edd562cd748e3d25,22790,rio de janeiro,RJ
8946712e249771f86d5cd37ac704b443,2b5ffb4c42d26e466ad575ecce365aa2,22790,rio de janeiro,RJ
c82b78fd9e825027edee984dfd281127,6c56f9a5cd072368cbd9e1c2f82c8fe3,22790,rio de janeiro,RJ
63f4af09fb9173f543e2c340dd9aef85,3c51a15b28ef5a487b6447853a00690f,22790,rio de janeiro,RJ
3d616ed54a57fb940105f20155809c98,2e9c493f84d35ee17a9183a670d88224,22790,rio de janeiro,RJ
f6a6ff9806cd24a90d1b1f7463df9d52,f80f8939945e7124d3aa21129986b932,22790,rio de janeiro,RJ
018bda31a2c6bf06aaa67fc91f63942d,2b5ffb4c42d26e466ad575ecce365aa2,22790,rio de janeiro,RJ
937fd75e8fa32e22ad08d0f833c5d593,f1fc417df2a4659d51e20a0f885c4da6,22790,rio de janeiro,RJ
37d096f38cac07f3f22df9b2f4d99302,adf2ad98a8c0224b8333f3f690f310b0,22790,rio de janeiro,RJ
4d3549e2ac2a97c5f787e4c1f557173d,9b6611989bb4797e0343e5340e20963a,22790,rio de janeiro,RJ
74fa1c5ed124a5ced0a1727bd6aa8464,0bdd3259ba84d641d0d91e098b902a85,22790,rio de janeiro,RJ
8566134257ddcec00b712f2bc23de7a4,f72d1ee92d55688d07ca88506300715e,22790,rio de janeiro,RJ
5b586fac23c7f8c29686a4d5663798df,ab34c4906de4713a4c818ae8546e54be,22790,rio de janeiro,RJ
7fd5064d974b0d44fb17dd7fa58c9ada,042a39e49fdded8c64481a2accbabd44,22790,rio de janeiro,RJ
a8369395689cc966efea14864a417708,fcf38c68b308ef4f51873eeb966ceb75,22790,rio de janeiro,RJ
b22ad8ac69105be5f00338a86d44697b,1aa661ae7348dd45045b133a4cbc4ca4,22790,rio de janeiro,RJ
9784b266de1f40b40b32233bed70b3af,a9d133bb6c236fdcafea8b3edd7cc446,22790,rio de janeiro,RJ
f3649725d51b964e8708b6960b3a7bea,79564719249bc8bc24ea522a5efee2fd,22790,rio de janeiro,RJ
1cf59e965ef313acb7995db312a61740,bd44b9351d3b3ede95a049b95f091b88,22790,rio de janeiro,RJ
9893671bef76b7febbec2342704f3655,1f8f96aa48b35fecae89ca2b52dee79a,22790,rio de janeiro,RJ
05918175d2c82af715f5ca32bd7c5e9d,c7e17ebd4cb3cc7f6c6aa7533ec491cd,22790,rio de janeiro,RJ
76d1166cd86711d8ecd7ddda52920ffd,1206037e08581f54a9c47ef9b6118c68,22790,rio de janeiro,RJ
379ee4762769a6a5267ecb041c89104e,eafe99c0586026629750b5c6a976dc12,22790,rio de janeiro,RJ
1cba1ad3c6c46f2693ec946bf239642c,d9fa48508fd9b6eb33106c7f57281d4a,22790,rio de janeiro,RJ
8e8815c3f80fae589be53794c68e64e2,58388f6740ddf90996a40a8150c32b3e,22790,rio de janeiro,RJ
a5347c1cc1b3e01cce8d58574f6a7210,2b4ac15332225168fe3a3ddd4031275b,22790,rio de janeiro,RJ
4f04f3ee0fa1a4068563654d2c137268,bd7862d965a9ab3bd0a925ae406639bc,22790,rio de janeiro,RJ
98f0b3e23eed600aea207d8f08d2b7b5,c1183213b0dfa29fcb1efdb4a0088297,22790,rio de janeiro,RJ
72d108717e547684828b22adc8f3607d,2bfc622f064b1fb2cc73e335fbe8195b,22790,rio de janeiro,RJ
1288b6510d1115cdc0dbb81b0de73743,8caf90d0af455ede16cffd08c4d0d87d,22790,rio de janeiro,RJ
b19902c08cddd929447e2b0532505859,92458e7b9349a9b73d21fd97500eb6fe,22790,rio de janeiro,RJ
9ac12e07662978499ada1939080a0ea0,9299ed5c5670091d97ff6c331641a877,22790,rio de janeiro,RJ
bfc4ac44365c4048159ebb0e3ea6ce6d,a478006da02bd275dc0167772a2be974,22790,rio de janeiro,RJ
cf403f7325b6f0bd65dec9b3793277df,025243a8f6e8e4afd7def031078725bf,22790,rio de janeiro,RJ
b2d11e9b51fedcbef949f55c89f4dc84,fd6692516c7c9fbc14eba639f54339f6,22790,rio de janeiro,RJ
e78962abffd0512b03a8a659eb4246af,5000124f3b5724fd0df9cc6e8ec128c6,22790,rio de janeiro,RJ
e65c3dccb4b03ebf40803b5071c5103f,fd9f0400789f3d74c95ad5c35b72b330,22790,rio de janeiro,RJ
be43b87274ef2732d3ecb9f9b0b478f8,7be78b85b71500b8954a179b01340bdb,22790,rio de janeiro,RJ
a6e50329cdfe77d18c47b9696658b52f,319b8f88851aac75605cc06bb64bf1a8,22790,rio de janeiro,RJ
6f6071e303bb66bbc2ebee2358bc3309,87ea2314191dfd4a1f88c0eaf01b7b2f,22790,rio de janeiro,RJ
1486be6e2635c0fc6343893dab2f560a,3459587d5d264e1b4ff91ec9d39507e0,22790,rio de janeiro,RJ
086a2eb2b3d6945a6c31f7d36f523bc7,c402a1c61ebd8deca803bece099cb5dd,22790,rio de janeiro,RJ
5bbf9589dde0cc04af86400ba06328d6,dde0515a6cd17c3d8d2e90693d50c661,22790,rio de janeiro,RJ
b88a511344b8b49a02bca030ace61ef6,54e7622690229436c11774f5f186e4a4,22790,rio de janeiro,RJ
7e103a064dd90f7ffce8335906ba868b,a004f0d471e548d9522a55316d680d8a,22790,rio de janeiro,RJ
7be16f4343bb4890564d03bdb43fbbe8,38c157302fcabfca064c415c5716c618,22790,rio de janeiro,RJ
45734e91784cbe205cb096380e8197a0,33c1f9d7180a9f3a2fa3b43e5f5a636d,22790,rio de janeiro,RJ
81e7a069c22d320446440504743833dc,80d0e258a93fb949afa542a87dc8f1a1,22790,rio de janeiro,RJ
28e262005ecd4861eddb5c0d6f27c1c2,21d7be4deb9bb2a6d5deec0d8668534c,22790,rio de janeiro,RJ
6b4604fc99e30a8ee23986529ee05c09,303455eff9d155d26c9a7ed960fdd099,22790,rio de janeiro,RJ
c1268d9379bcbdb861e57fa5ca4b2107,b4a9efda098bbefeff0c5036cf915eb9,22790,rio de janeiro,RJ
b52b19c1578a99fe32770796105f0ab7,65223018eb7238dbae3ee0a681f5901c,22790,rio de janeiro,RJ
71fa23a1c02f3750da18c91a830abd5d,df4f652af98da8b4f44231dcc4c65565,22790,rio de janeiro,RJ
ea330b398b2ea97bf0ce6b3d36fa0698,4aeadd2fbdab9bd2b850353470b50bfd,22790,rio de janeiro,RJ
63e6159a468d15ffee3037bacc550c29,d13a4ab46ea23d33230f51b87e8ff9e3,22790,rio de janeiro,RJ
4d92a80d65b5edabad7ce77c4beaafae,d2b8fc818f2d1bae3c81ce20fc64a430,22790,rio de janeiro,RJ
5287baf6fd587eb5ed76b610b97135a8,e770e71db78f70f97f90490db094b5bb,22790,rio de janeiro,RJ
d25b289dca5da7b5bc3781ddf068270c,e54f6586beffb984205c5c8af985848b,22790,rio de janeiro,RJ
69cd54f7f6f6d66a47adf923bfd0682b,8b1df143e365451fb6048a27bd19ff79,22790,rio de janeiro,RJ
0781f7137f42f48c0121b25b06a9587a,67ac6cb44629d3f7b3183a375232a658,22790,rio de janeiro,RJ
cda108ca8623c898ad5cbedfe9f6fc88,b08aea5eb574f4513b352220d6de7ca8,22790,rio de janeiro,RJ
ebfd23469617d06d4537f338cdb39cd5,e1d4b9056c11d6abd64fbd00f406cbb8,22790,rio de janeiro,RJ
e1fabfdec84ec2b60621a1dca9c4ecc0,59dfcad0dcdcdee8c414a4900781269a,22790,rio de janeiro,RJ
5f26f263200a3e5d58f8dbbaac21cde2,1cd14cd64d09b20aa966dcad82e241e9,22790,rio de janeiro,RJ
c4f5786620762dbd61ce2ee9a532a5ff,4eade09ee317668a5b03af52901fadcd,22790,rio de janeiro,RJ
24942dcaa62f0890aa97a575367249b3,5cac06162e355ea76921d635ad2ef757,22790,rio de janeiro,RJ
76c2a2658636bd07038a9da6df0e9e55,e47e3ecbe9ae12ecbfc5651bd62d7733,22790,rio de janeiro,RJ
a06cdf060608a4a80705bf5860bc8f58,417021b1b4553c55daa22f17dbf37cdc,22790,rio de janeiro,RJ
342c4258969c528c3469db9acaf6b0ad,2605c5e0b518e57802205cfb05246774,22790,rio de janeiro,RJ
33af373e9aba7e262bf924d87d50f117,d001b42d69010adba394b4a986b6cb41,22790,rio de janeiro,RJ
3a3e3b216aad1589b4c7b5a8edd75c4c,3b93bfab3bdce83683d66becddd9df2b,22790,rio de janeiro,RJ
5ccef752edd45fef7a1585a62a3c0a20,46c3e28fe8d7700d01084877a6371471,22790,rio de janeiro,RJ
ae789cb3b1ffa7e1a3f976d66f291159,7ae55a36042c367a2e308ea52abf1511,22790,rio de janeiro,RJ
c73e7ea009cb09bf954b0d097f2e6a56,7ebb3bb52aff91c642c9e4d81d4cbc95,22790,rio de janeiro,RJ
